unregistered,num_submitted,max_score,num_assessments,avg_score,active_days,min_score,std_score,total_clicks,avg_clicks_day,studied_credits,num_failed_assess,num_of_prev_attempts,imd_band_enc,highest_education_enc,risk_level,at_risk_binary,id_student,final_result
0,12.0,86.0,12.0,66.91666666666667,116.0,54.0,9.66209400730818,4083.0,4.693103448275863,60,0.0,0,5,2,0,0,2676920,Pass
0,12.0,93.0,12.0,80.0,175.0,68.0,6.993503478878876,5239.0,4.365833333333334,60,0.0,1,0,0,0,0,2678429,Pass
0,11.0,87.0,11.0,76.45454545454545,77.0,65.0,6.976584212401315,2469.0,4.711832061068702,90,0.0,0,0,2,0,0,2684993,Pass
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.7,60,0.0,0,3,0,2,1,2685154,Withdrawn
1,12.0,95.0,12.0,78.58333333333333,108.0,66.0,8.447251659922332,2343.0,3.1705006765899864,60,0.0,0,7,0,0,0,2686074,Pass
0,2.0,64.0,2.0,64.0,22.0,64.0,0.0,402.0,2.9558823529411766,60,0.0,0,5,0,1,1,2686866,Fail
0,12.0,93.0,12.0,79.91666666666667,59.0,63.0,10.228821431562285,3419.0,5.775337837837838,60,0.0,0,2,0,0,0,2686875,Pass
1,3.0,73.0,6.0,60.333333333333336,85.0,52.0,9.97329768264573,4603.0,4.434489402697495,60,0.0,0,5,2,2,1,2687045,Withdrawn
1,1.0,86.0,1.0,86.0,18.0,86.0,0.0,281.0,2.322314049586777,90,0.0,1,1,2,2,1,2688202,Withdrawn
0,11.0,90.0,11.0,63.54545454545455,64.0,45.0,13.618837221757492,2811.0,6.773493975903614,60,0.0,0,3,2,1,1,2691740,Fail
0,1.0,88.0,1.0,88.0,18.0,88.0,0.0,478.0,3.22972972972973,60,0.0,2,8,1,1,1,26247,Fail
0,12.0,97.0,12.0,92.08333333333331,230.0,86.0,3.87200519659055,8840.0,4.485032978183663,60,0.0,0,4,2,0,0,29335,Distinction
0,6.0,95.0,6.0,77.5,71.0,60.0,16.861198059449986,1608.0,3.8840579710144927,60,0.0,1,4,0,1,1,29769,Fail
0,5.0,94.0,5.0,89.6,48.0,88.0,2.6076809620810604,1133.0,3.814814814814815,60,0.0,0,6,0,1,1,32221,Fail
1,1.0,84.0,1.0,84.0,21.0,84.0,0.0,481.0,3.536764705882353,150,0.0,0,4,0,2,1,33600,Withdrawn
1,3.0,79.0,3.0,75.66666666666667,33.0,72.0,3.5118845842842448,681.0,3.212264150943396,60,0.0,0,2,0,2,1,34731,Withdrawn
1,11.0,90.0,11.0,78.45454545454545,44.0,65.0,10.00363570271965,1761.0,4.696,120,0.0,0,8,0,2,1,39882,Withdrawn
0,12.0,89.0,12.0,80.25,163.0,67.0,6.89037536911254,4093.0,3.5966608084358525,60,0.0,0,8,2,0,0,42616,Pass
1,6.0,98.0,11.0,83.63636363636364,93.0,7.0,25.91629883788473,3318.0,3.375381485249237,60,1.0,0,9,0,2,1,43958,Withdrawn
0,2.0,44.0,2.0,41.0,2.0,38.0,4.242640687119285,34.0,2.6153846153846154,60,1.0,0,0,2,1,1,47924,Fail
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,6.6,60,0.0,0,0,0,2,1,49670,Withdrawn
0,12.0,97.0,12.0,81.08333333333333,131.0,70.0,7.549332701797173,5021.0,5.076845298281092,60,0.0,1,9,2,0,0,50487,Pass
0,12.0,99.0,12.0,91.58333333333331,87.0,82.0,5.29937103186155,2750.0,4.135338345864661,120,0.0,0,1,2,0,0,51485,Distinction
1,16.0,99.0,16.0,87.0625,105.0,50.0,13.698996313599038,6101.0,6.082751744765703,90,0.0,0,1,2,0,0,51576,Distinction
0,12.0,84.0,12.0,70.66666666666667,64.0,40.0,11.956993642621754,2861.0,5.826883910386965,60,0.0,0,4,2,0,0,53166,Pass
0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,39.0,2.7857142857142856,60,0.0,0,3,1,1,1,53626,Fail
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,1,2,2,2,1,54739,Withdrawn
0,5.0,82.0,5.0,45.8,44.0,5.0,29.77750829065454,498.0,2.9642857142857144,60,2.0,1,3,2,1,1,54882,Fail
0,4.0,72.0,4.0,53.25,35.0,38.0,14.500000000000002,604.0,2.99009900990099,120,1.0,0,1,0,1,1,55013,Fail
1,2.0,86.0,2.0,78.0,11.0,70.0,11.31370849898476,275.0,3.3536585365853657,90,0.0,0,9,0,2,1,55419,Withdrawn
0,12.0,91.0,12.0,82.08333333333333,64.0,52.0,10.59552507029036,1972.0,4.64,60,0.0,0,9,0,0,0,57844,Pass
0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,37.0,1.761904761904762,60,0.0,1,2,2,1,1,58077,Fail
0,12.0,88.0,12.0,67.5,113.0,43.0,12.602308590817074,1784.0,2.8006279434850865,90,0.0,0,5,0,0,0,58640,Pass
0,11.0,88.0,11.0,63.09090909090909,44.0,26.0,17.13157637495479,1210.0,4.979423868312757,150,1.0,0,9,1,0,0,63295,Pass
0,11.0,78.0,11.0,64.0,156.0,42.0,10.488088481701514,4596.0,4.049339207048458,120,0.0,0,6,2,1,1,64388,Fail
0,12.0,91.0,12.0,79.0,33.0,56.0,10.479417055265134,1161.0,3.948979591836735,60,0.0,0,5,0,0,0,66451,Pass
0,12.0,95.0,12.0,88.0,116.0,80.0,4.1341152730553,4255.0,4.147173489278752,60,0.0,0,5,0,0,0,68107,Pass
1,3.0,97.0,3.0,87.66666666666667,32.0,76.0,10.692676621563626,1458.0,5.7176470588235295,90,0.0,0,3,0,2,1,69346,Withdrawn
0,21.0,97.0,21.0,88.23809523809524,193.0,78.0,5.804349764657206,7252.0,4.208937899013349,60,0.0,0,5,2,0,0,70495,Distinction
0,12.0,92.0,12.0,78.33333333333333,37.0,63.0,10.030257255228332,1194.0,3.640243902439024,60,0.0,0,0,2,0,0,71252,Pass
1,0.0,0.0,0.0,0.0,17.0,0.0,0.0,261.0,2.868131868131868,120,0.0,0,4,0,2,1,71897,Withdrawn
0,9.0,96.0,9.0,79.66666666666667,42.0,58.0,13.564659966250536,1423.0,4.3121212121212125,60,0.0,2,1,2,0,0,72864,Pass
0,12.0,87.0,12.0,83.08333333333333,84.0,74.0,4.461111425588376,2273.0,3.826599326599327,60,0.0,0,4,0,0,0,77744,Pass
0,1.0,74.0,1.0,74.0,8.0,74.0,0.0,110.0,3.6666666666666665,60,0.0,0,3,0,1,1,77746,Fail
0,12.0,95.0,12.0,85.0,59.0,76.0,5.045249791095127,2073.0,4.3097713097713095,90,0.0,0,9,0,0,0,79261,Pass
0,2.0,72.0,2.0,68.0,29.0,64.0,5.656854249492381,474.0,2.7085714285714286,60,0.0,1,8,2,1,1,81536,Fail
0,12.0,94.0,12.0,84.16666666666667,88.0,68.0,8.736894948054108,2284.0,4.285178236397749,220,0.0,1,4,0,0,0,86669,Pass
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0,0,2,2,1,87042,Withdrawn
0,4.0,70.0,4.0,55.25,52.0,41.0,15.903353943953666,888.0,3.041095890410959,60,0.0,1,6,0,1,1,88781,Fail
0,12.0,96.0,12.0,89.33333333333333,91.0,78.0,6.110100926607786,2315.0,4.557086614173229,120,0.0,0,2,1,0,0,90901,Distinction
0,3.0,92.0,3.0,76.66666666666667,35.0,68.0,13.316656236958783,1657.0,5.26031746031746,60,0.0,2,2,0,1,1,91629,Fail
0,9.0,95.0,11.0,83.18181818181819,27.0,72.0,6.735253251633259,936.0,5.7073170731707314,60,0.0,1,8,0,0,0,95746,Pass
0,12.0,94.0,12.0,89.33333333333333,195.0,82.0,4.77366513151884,6514.0,3.991421568627451,60,0.0,0,0,0,0,0,100064,Pass
0,17.0,100.0,17.0,89.3529411764706,184.0,61.0,8.710203617529475,4395.0,3.488095238095238,90,0.0,0,8,1,0,0,100788,Pass
1,2.0,68.0,2.0,41.0,51.0,14.0,38.18376618407357,717.0,1.8151898734177212,90,1.0,1,4,0,2,1,101217,Withdrawn
0,12.0,98.0,12.0,90.33333333333331,136.0,77.0,5.694228870026426,5766.0,5.134461264470169,120,0.0,0,3,2,0,0,101420,Pass
0,12.0,99.0,12.0,90.25,182.0,80.0,5.429297627435123,4382.0,3.7041420118343193,60,0.0,1,9,0,0,0,102028,Distinction
0,12.0,93.0,12.0,79.25,146.0,50.0,10.77982121626075,3825.0,4.416859122401847,60,0.0,0,6,0,0,0,102343,Pass
0,12.0,100.0,12.0,84.75,98.0,66.0,11.756042933510637,2245.0,3.917975567190227,60,0.0,0,7,0,0,0,104213,Distinction
0,12.0,94.0,12.0,87.33333333333333,183.0,80.0,4.94208887255606,5925.0,4.117442668519805,60,0.0,0,1,0,0,0,105629,Pass
1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,188.0,4.2727272727272725,120,0.0,0,4,0,2,1,106690,Withdrawn
1,8.0,90.0,8.0,62.625,43.0,42.0,20.79105233370493,666.0,2.280821917808219,90,0.0,0,1,2,1,1,107028,Fail
0,11.0,86.0,11.0,60.54545454545455,70.0,47.0,12.364171111430286,1493.0,3.52122641509434,200,0.0,0,0,1,1,1,107084,Fail
0,23.0,100.0,23.0,72.91304347826087,160.0,52.0,14.074196387452076,5032.0,3.721893491124261,60,0.0,0,4,0,0,0,110881,Pass
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.3333333333333333,60,0.0,0,2,2,1,1,111678,Fail
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,3,2,1,2,1,112010,Withdrawn
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0,4,2,2,1,113487,Withdrawn
0,12.0,91.0,12.0,83.83333333333333,40.0,71.0,6.235285709475382,2515.0,5.261506276150628,180,0.0,0,8,0,0,0,113565,Pass
0,12.0,66.0,12.0,51.583333333333336,140.0,15.0,13.996482242031927,3570.0,5.0070126227208975,120,2.0,0,5,2,1,1,114500,Fail
0,1.0,84.0,1.0,84.0,9.0,84.0,0.0,139.0,2.396551724137931,120,0.0,1,5,0,1,1,116290,Fail
0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,166.0,1.4188034188034189,60,0.0,0,5,2,1,1,116499,Fail
1,5.0,95.0,10.0,88.0,62.0,82.0,4.760952285695232,1408.0,3.485148514851485,120,0.0,0,3,2,2,1,116529,Withdrawn
1,1.0,68.0,1.0,68.0,33.0,68.0,0.0,551.0,2.884816753926702,150,0.0,1,3,2,2,1,116631,Withdrawn
0,12.0,99.0,12.0,95.41666666666669,233.0,80.0,5.142661732699298,12175.0,4.864163004394726,60,0.0,0,8,1,0,0,116808,Distinction
0,21.0,92.0,21.0,72.9047619047619,151.0,56.0,9.999523798185402,2692.0,3.1229698375870067,90,0.0,0,2,0,0,0,117232,Pass
0,11.0,97.0,11.0,74.81818181818181,70.0,44.0,13.166762561982967,1206.0,3.536656891495601,90,0.0,0,6,2,0,0,118050,Pass
1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,147.0,2.333333333333333,60,0.0,0,0,2,2,1,118176,Withdrawn
0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,167.0,2.929824561403509,90,0.0,1,4,0,1,1,124379,Fail
1,1.0,0.0,1.0,0.0,6.0,0.0,0.0,209.0,2.824324324324324,120,1.0,0,0,2,2,1,126074,Withdrawn
0,12.0,97.0,12.0,85.58333333333333,64.0,73.0,7.229464123650625,2906.0,5.61003861003861,120,0.0,1,2,0,0,0,127642,Pass
1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,2.0,120,0.0,0,7,2,2,1,128723,Withdrawn
0,11.0,79.0,11.0,69.9090909090909,112.0,61.0,6.949166071616728,3496.0,4.75,60,0.0,0,6,0,0,0,130658,Pass
0,12.0,96.0,12.0,68.5,65.0,34.0,15.246460095856529,1661.0,3.740990990990991,60,1.0,0,9,0,0,0,132453,Pass
0,12.0,94.0,12.0,80.91666666666667,141.0,58.0,9.326972941014905,3783.0,3.641000962463908,60,0.0,0,3,2,0,0,133019,Pass
0,12.0,89.0,12.0,82.33333333333333,103.0,72.0,5.662208585049303,3326.0,4.422872340425532,120,0.0,0,5,0,0,0,133185,Pass
0,2.0,74.0,2.0,69.0,24.0,64.0,7.071067811865476,585.0,3.128342245989305,60,0.0,0,3,2,1,1,133718,Fail
1,12.0,100.0,14.0,89.5,34.0,62.0,13.82723065882347,2103.0,5.4765625,120,0.0,0,3,1,2,1,134847,Withdrawn
0,11.0,85.0,11.0,67.18181818181819,94.0,53.0,10.907045262748126,2793.0,4.6395348837209305,90,0.0,0,4,0,0,0,136894,Pass
0,12.0,95.0,12.0,72.5,187.0,48.0,15.814262837417022,6273.0,4.258655804480652,60,0.0,1,9,2,0,0,137903,Pass
1,12.0,95.0,12.0,86.08333333333333,120.0,74.0,6.761634193720996,3198.0,4.758928571428571,150,0.0,0,5,2,0,0,139190,Pass
0,11.0,98.0,11.0,87.0,58.0,67.0,7.733045971672482,1881.0,3.910602910602911,60,0.0,0,0,2,1,1,139278,Fail
0,3.0,93.0,3.0,88.33333333333333,17.0,86.0,4.041451884327382,653.0,5.1015625,90,0.0,1,4,2,1,1,139701,Fail
0,12.0,96.0,12.0,85.16666666666667,196.0,75.0,7.08177344677978,5165.0,3.5793485793485798,120,0.0,0,6,0,0,0,141648,Pass
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0,2,4,2,1,143752,Withdrawn
0,4.0,80.0,4.0,75.25,95.0,73.0,3.2015621187164256,1984.0,3.9209486166007914,90,0.0,0,1,2,1,1,144562,Fail
1,4.0,88.0,4.0,75.0,49.0,54.0,14.83239697419133,864.0,3.361867704280156,120,0.0,0,9,0,2,1,144959,Withdrawn
0,12.0,95.0,12.0,85.58333333333333,98.0,75.0,5.36755121639338,3756.0,4.748419721871049,60,0.0,0,4,0,0,0,146738,Distinction
1,3.0,89.0,3.0,85.66666666666667,57.0,84.0,2.886751345948127,1576.0,3.900990099009901,90,0.0,0,6,1,2,1,148328,Withdrawn
1,0.0,0.0,0.0,0.0,9.0,0.0,0.0,306.0,2.571428571428572,60,0.0,0,7,2,2,1,148931,Withdrawn
1,2.0,50.0,2.0,50.0,41.0,50.0,0.0,1113.0,4.542857142857143,210,0.0,3,2,2,2,1,150121,Withdrawn
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0,7,2,2,1,152037,Withdrawn
0,12.0,93.0,12.0,82.41666666666667,133.0,52.0,11.188129531974612,5089.0,4.912162162162162,90,0.0,1,4,2,0,0,152587,Pass
1,2.0,92.0,2.0,76.0,15.0,60.0,22.62741699796952,351.0,3.4411764705882355,60,0.0,0,2,2,2,1,152887,Withdrawn
0,4.0,94.0,4.0,74.75,43.0,52.0,17.651723239767083,1465.0,3.805194805194805,90,0.0,0,0,2,1,1,154057,Fail
0,12.0,76.0,12.0,58.833333333333336,66.0,38.0,10.43449988637634,1977.0,4.930174563591023,180,1.0,0,6,0,0,0,154059,Pass
0,12.0,97.0,12.0,88.58333333333333,69.0,76.0,6.14163634300314,2695.0,5.53388090349076,60,0.0,0,3,2,0,0,154191,Distinction
0,21.0,97.0,21.0,77.42857142857143,137.0,54.0,11.851461633787736,1981.0,2.9969742813918305,60,0.0,0,9,0,0,0,155298,Pass
0,12.0,95.0,12.0,76.91666666666667,62.0,67.0,8.09554684921771,2421.0,4.822709163346613,60,0.0,0,6,0,0,0,156171,Pass
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0,2,1,2,1,156755,Withdrawn
0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,124.0,1.907692307692308,150,0.0,0,0,2,1,1,157647,Fail
0,11.0,73.0,11.0,51.63636363636363,147.0,25.0,14.968451671918022,4149.0,3.564432989690722,60,2.0,1,4,2,1,1,160310,Fail
1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,2.25,90,0.0,1,0,2,2,1,160720,Withdrawn
0,2.0,80.0,2.0,66.0,18.0,52.0,19.79898987322333,143.0,1.5212765957446808,120,0.0,0,3,2,1,1,160934,Fail
0,12.0,95.0,12.0,85.41666666666667,41.0,68.0,8.17377550833188,1711.0,3.752192982456141,60,0.0,0,9,1,0,0,160946,Pass
0,12.0,93.0,12.0,82.41666666666667,128.0,68.0,6.653206107971668,2460.0,3.8021638330757344,60,0.0,0,7,0,0,0,162809,Pass
0,12.0,90.0,12.0,81.16666666666667,168.0,67.0,7.145670441645492,3716.0,3.850777202072539,60,0.0,0,6,0,0,0,163120,Pass
0,12.0,98.0,12.0,93.75,185.0,84.0,4.287932326467344,6765.0,4.254716981132075,90,0.0,0,7,0,0,0,168229,Distinction
0,3.0,74.0,3.0,71.0,42.0,67.0,3.605551275463989,643.0,3.0473933649289098,60,0.0,0,5,0,1,1,169908,Fail
0,21.0,100.0,21.0,86.42857142857143,148.0,58.0,10.161552187394545,2759.0,2.6996086105675148,60,0.0,1,2,1,0,0,170030,Distinction
0,12.0,96.0,12.0,81.33333333333333,99.0,71.0,8.172385134578445,2774.0,3.2255813953488373,150,0.0,1,6,0,0,0,170943,Pass
0,3.0,74.0,3.0,54.333333333333336,48.0,40.0,17.616280348965084,1359.0,3.927745664739884,60,0.0,0,0,2,1,1,171304,Fail
1,6.0,97.0,6.0,80.83333333333333,51.0,66.0,10.30372101071582,1053.0,3.407766990291262,120,0.0,0,8,0,2,1,171549,Withdrawn
1,15.0,82.0,15.0,52.66666666666666,100.0,16.0,20.335284839996945,2326.0,4.430476190476191,90,4.0,0,0,0,1,1,171692,Fail
1,8.0,92.0,14.0,85.42857142857143,74.0,76.0,5.840367292378974,2888.0,4.436251920122888,60,0.0,0,2,1,2,1,173412,Withdrawn
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,60,0.0,1,7,2,1,1,174468,Fail
0,12.0,91.0,12.0,71.0,62.0,54.0,10.242513895967676,1319.0,3.801152737752161,60,0.0,0,3,1,0,0,175453,Pass
0,12.0,100.0,12.0,85.75,23.0,45.0,14.869890260645382,1020.0,4.340425531914893,60,0.0,2,8,0,0,0,177568,Pass
0,6.0,88.0,6.0,66.0,39.0,42.0,20.746083967823903,1120.0,4.590163934426229,120,0.0,0,4,0,1,1,178118,Fail
1,5.0,95.0,5.0,80.6,113.0,68.0,11.717508267545622,1671.0,2.4501466275659824,270,0.0,0,1,1,2,1,178258,Withdrawn
1,12.0,89.0,17.0,77.23529411764706,200.0,62.0,10.538793881208049,5762.0,4.398473282442748,60,0.0,1,4,0,0,0,180974,Pass
0,12.0,99.0,12.0,71.0,33.0,26.0,25.308999477368808,1465.0,5.250896057347671,60,1.0,0,5,0,0,0,184473,Pass
1,1.0,32.0,1.0,32.0,29.0,32.0,0.0,694.0,2.844262295081968,90,1.0,3,0,1,2,1,184627,Withdrawn
1,4.0,89.0,4.0,71.25,63.0,46.0,18.96268265128469,1050.0,3.2110091743119265,90,0.0,2,1,2,2,1,184720,Withdrawn
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0,1,2,2,1,184925,Withdrawn
0,12.0,93.0,12.0,77.08333333333333,60.0,62.0,8.25126252965771,1813.0,4.487623762376238,60,0.0,0,2,2,0,0,187199,Pass
1,3.0,56.0,3.0,41.0,19.0,13.0,24.269322199023197,203.0,2.0505050505050506,60,1.0,2,0,2,2,1,188524,Withdrawn
0,2.0,82.0,2.0,73.0,27.0,64.0,12.727922061357855,305.0,2.1785714285714284,120,0.0,0,3,0,1,1,190910,Fail
0,12.0,98.0,12.0,86.41666666666667,142.0,73.0,7.064100448855126,4000.0,3.925417075564279,90,0.0,0,3,2,0,0,192680,Pass
0,1.0,14.0,1.0,14.0,17.0,14.0,0.0,277.0,2.8854166666666665,60,1.0,0,3,2,1,1,198691,Fail
0,21.0,100.0,21.0,86.80952380952381,179.0,38.0,13.162898797829635,6024.0,4.387472687545521,60,1.0,0,4,2,0,0,199361,Distinction
1,1.0,40.0,1.0,40.0,12.0,40.0,0.0,250.0,3.2051282051282053,120,0.0,0,4,0,2,1,200278,Withdrawn
0,2.0,79.0,2.0,69.0,10.0,59.0,14.142135623730953,376.0,7.372549019607843,60,0.0,1,2,2,1,1,202713,Fail
0,2.0,94.0,2.0,59.0,12.0,24.0,49.49747468305833,258.0,2.6875,60,1.0,1,8,0,1,1,206342,Fail
0,20.0,98.0,20.0,70.1,137.0,38.0,15.28983150229004,3234.0,3.5421686746987957,90,1.0,0,9,0,0,0,206599,Pass
0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,2.0,120,0.0,0,1,2,1,1,227254,Fail
1,15.0,82.0,15.0,70.0,74.0,56.0,8.366600265340754,1705.0,3.559498956158664,120,0.0,0,4,0,0,0,228695,Pass
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0,1,0,2,1,229191,Withdrawn
0,2.0,66.0,2.0,58.0,18.0,50.0,11.31370849898476,444.0,2.466666666666667,60,0.0,0,2,2,1,1,229417,Fail
0,12.0,94.0,12.0,65.66666666666667,77.0,22.0,18.782648343294905,3567.0,5.139769452449568,60,1.0,0,8,2,0,0,231024,Pass
1,1.0,94.0,1.0,94.0,34.0,94.0,0.0,788.0,3.126984126984127,150,0.0,0,0,2,2,1,231320,Withdrawn
0,12.0,80.0,12.0,69.08333333333333,179.0,50.0,9.755728697757151,4911.0,4.304119193689746,60,0.0,0,6,2,1,1,231606,Fail
0,12.0,89.0,12.0,77.91666666666667,157.0,65.0,7.102603022622742,2915.0,4.376876876876877,180,0.0,0,6,0,0,0,232347,Pass
0,12.0,98.0,12.0,85.75,179.0,70.0,8.236559299301446,5008.0,4.251273344651953,60,0.0,0,8,0,0,0,232660,Distinction
1,12.0,90.0,15.0,67.4,101.0,41.0,12.385475364312828,4445.0,5.662420382165605,90,0.0,2,6,0,0,0,232764,Pass
0,12.0,98.0,12.0,89.83333333333333,190.0,72.0,7.017294652672363,5048.0,3.990513833992095,60,0.0,0,8,2,0,0,232856,Distinction
0,12.0,100.0,12.0,91.66666666666669,152.0,85.0,4.696871944241835,6891.0,4.852816901408451,90,0.0,0,8,0,0,0,233087,Distinction
1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,44.0,2.4444444444444446,60,0.0,0,5,0,1,1,234004,Fail
0,1.0,70.0,1.0,70.0,43.0,70.0,0.0,859.0,3.463709677419355,90,0.0,0,8,2,1,1,234068,Fail
1,0.0,96.0,4.0,73.75,16.0,52.0,19.90602923739438,170.0,3.4693877551020407,120,0.0,2,0,1,2,1,235131,Withdrawn
0,12.0,100.0,12.0,83.66666666666667,54.0,72.0,8.194602806208188,1592.0,4.627906976744186,90,0.0,0,8,2,0,0,235670,Pass
0,2.0,92.0,2.0,91.0,30.0,90.0,1.4142135623730951,684.0,4.023529411764706,60,0.0,1,2,2,1,1,235706,Fail
0,12.0,98.0,12.0,86.91666666666667,150.0,76.0,6.947312539043534,5742.0,4.366539923954373,90,0.0,0,6,0,0,0,235978,Pass
1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,198.0,2.2,120,0.0,0,8,1,2,1,236150,Withdrawn
1,5.0,94.0,5.0,86.6,50.0,80.0,6.148170459575761,1140.0,3.6305732484076434,60,0.0,0,3,1,2,1,237387,Withdrawn
0,12.0,99.0,12.0,90.16666666666669,181.0,75.0,6.04277680500873,10605.0,5.358767054067711,60,0.0,0,8,0,0,0,238150,Pass
0,12.0,96.0,12.0,80.33333333333333,112.0,62.0,9.707853740267426,2805.0,4.0770348837209305,60,0.0,0,4,2,0,0,241039,Pass
1,0.0,0.0,0.0,0.0,15.0,0.0,0.0,666.0,4.44,90,0.0,0,5,0,2,1,241792,Withdrawn
0,12.0,100.0,12.0,93.0,130.0,85.0,5.00908265962033,3232.0,4.373477672530447,120,0.0,1,0,0,0,0,242491,Distinction
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0,0,0,2,1,243351,Withdrawn
0,2.0,80.0,2.0,54.0,20.0,28.0,36.76955262170047,648.0,3.745664739884393,120,1.0,0,8,2,1,1,243396,Fail
0,11.0,96.0,11.0,81.72727272727273,93.0,58.0,10.771173650915754,4616.0,5.011943539630836,60,0.0,0,6,0,0,0,244205,Pass
0,12.0,93.0,12.0,80.5,78.0,61.0,8.54400374531753,2843.0,4.77013422818792,120,0.0,0,0,0,0,0,245283,Pass
0,12.0,91.0,12.0,83.58333333333333,166.0,72.0,6.459078647121198,6379.0,5.177759740259741,60,0.0,0,2,1,0,0,248882,Pass
0,12.0,98.0,12.0,79.91666666666667,72.0,56.0,12.529661776856717,1824.0,3.4093457943925234,90,0.0,0,1,1,0,0,249750,Pass
0,12.0,96.0,12.0,80.91666666666667,69.0,47.0,12.97871217405524,2530.0,4.583333333333333,60,0.0,1,5,0,0,0,251405,Pass
0,2.0,74.0,2.0,71.0,19.0,68.0,4.242640687119285,259.0,3.011627906976744,120,0.0,0,3,0,1,1,251965,Fail
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0,1,2,1,1,253516,Fail
0,12.0,89.0,12.0,65.5,43.0,48.0,12.427974310182066,2110.0,5.656836461126005,270,0.0,0,9,0,0,0,253767,Pass
0,12.0,92.0,12.0,81.0,129.0,73.0,6.367531275577259,3394.0,3.914648212226067,60,0.0,0,6,0,0,0,254446,Pass
0,21.0,97.0,21.0,78.14285714285714,183.0,60.0,8.990471146084138,5494.0,3.501593371574251,90,0.0,0,8,1,0,0,255310,Pass
0,3.0,64.0,3.0,44.0,52.0,24.0,20.0,502.0,2.109243697478992,120,1.0,0,3,2,1,1,256905,Fail
0,18.0,100.0,18.0,86.61111111111111,158.0,58.0,12.584485728298615,3641.0,3.70020325203252,60,0.0,0,2,1,0,0,257887,Pass
1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,2.142857142857143,60,0.0,1,9,2,2,1,257970,Withdrawn
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,2,2,2,2,1,259609,Withdrawn
0,1.0,34.0,1.0,34.0,13.0,34.0,0.0,155.0,2.719298245614035,60,1.0,1,0,2,1,1,261205,Fail
1,2.0,78.0,2.0,77.0,47.0,76.0,1.4142135623730951,926.0,3.481203007518797,120,0.0,2,4,2,2,1,261525,Withdrawn
0,12.0,86.0,12.0,62.91666666666666,157.0,44.0,11.277155777244657,4274.0,5.004683840749414,120,0.0,0,6,0,0,0,262403,Pass
0,12.0,99.0,12.0,90.16666666666669,52.0,84.0,4.1959576506514695,1173.0,2.734265734265734,60,0.0,0,6,0,0,0,264164,Distinction
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0,4,0,2,1,264924,Withdrawn
0,12.0,93.0,12.0,75.58333333333333,148.0,49.0,10.849870827327711,4539.0,4.343540669856459,120,0.0,1,6,2,0,0,265268,Pass
0,12.0,98.0,12.0,79.5,40.0,61.0,10.647236090349288,1258.0,3.9190031152647977,60,0.0,0,2,2,0,0,265978,Pass
0,12.0,88.0,12.0,75.08333333333333,148.0,56.0,8.959082068780903,3496.0,3.990867579908676,90,0.0,0,6,0,0,0,268153,Pass
1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,226.0,2.4301075268817205,60,0.0,0,1,2,2,1,268343,Withdrawn
1,2.0,78.0,2.0,69.0,19.0,60.0,12.727922061357855,607.0,3.723926380368098,120,0.0,0,1,1,2,1,269245,Withdrawn
0,12.0,100.0,12.0,92.0,74.0,85.0,5.134553180524707,2474.0,3.971107544141252,60,0.0,0,2,1,0,0,269508,Pass
